month	day	year	date	cohort	max	min
1	1	2024	2024-01-01	f22	270	202
1	1	2024	2024-01-01	f23	40	0
1	1	2024	2024-01-01	lf	201	156
1	1	2024	2024-01-01	s23	57	41
1	1	2024	2024-01-01	w23	155	58
1	2	2024	2024-01-02	f22	270	203
1	2	2024	2024-01-02	f23	40	0
1	2	2024	2024-01-02	lf	202	157
1	2	2024	2024-01-02	s23	58	41
1	2	2024	2024-01-02	w23	156	59
1	3	2024	2024-01-03	f22	270	205
1	3	2024	2024-01-03	f23	40	0
1	3	2024	2024-01-03	lf	204	158
1	3	2024	2024-01-03	s23	58	41
1	3	2024	2024-01-03	w23	157	59
1	4	2024	2024-01-04	f22	270	206
1	4	2024	2024-01-04	f23	40	0
1	4	2024	2024-01-04	lf	205	159
1	4	2024	2024-01-04	s23	59	41
1	4	2024	2024-01-04	w23	158	60
1	5	2024	2024-01-05	f22	270	207
1	5	2024	2024-01-05	f23	41	0
1	5	2024	2024-01-05	lf	206	161
1	5	2024	2024-01-05	s23	59	42
1	5	2024	2024-01-05	w23	160	60
1	6	2024	2024-01-06	f22	270	209
1	6	2024	2024-01-06	f23	41	0
1	6	2024	2024-01-06	lf	208	162
1	6	2024	2024-01-06	s23	60	42
1	6	2024	2024-01-06	w23	161	61
1	7	2024	2024-01-07	f22	270	210
1	7	2024	2024-01-07	f23	41	0
1	7	2024	2024-01-07	lf	209	163
1	7	2024	2024-01-07	s23	60	42
1	7	2024	2024-01-07	w23	162	61
1	8	2024	2024-01-08	f22	270	211
1	8	2024	2024-01-08	f23	42	0
1	8	2024	2024-01-08	lf	210	165
1	8	2024	2024-01-08	s23	61	43
1	8	2024	2024-01-08	w23	164	62
1	9	2024	2024-01-09	f22	270	213
1	9	2024	2024-01-09	f23	42	0
1	9	2024	2024-01-09	lf	212	166
1	9	2024	2024-01-09	s23	61	43
1	9	2024	2024-01-09	w23	165	62
1	10	2024	2024-01-10	f22	270	214
1	10	2024	2024-01-10	f23	42	0
1	10	2024	2024-01-10	lf	213	167
1	10	2024	2024-01-10	s23	62	43
1	10	2024	2024-01-10	w23	166	63
1	11	2024	2024-01-11	f22	270	216
1	11	2024	2024-01-11	f23	42	0
1	11	2024	2024-01-11	lf	215	169
1	11	2024	2024-01-11	s23	62	43
1	11	2024	2024-01-11	w23	168	63
1	12	2024	2024-01-12	f22	270	217
1	12	2024	2024-01-12	f23	43	0
1	12	2024	2024-01-12	lf	216	170
1	12	2024	2024-01-12	s23	63	44
1	12	2024	2024-01-12	w23	169	64
1	13	2024	2024-01-13	f22	270	218
1	13	2024	2024-01-13	f23	43	0
1	13	2024	2024-01-13	lf	217	172
1	13	2024	2024-01-13	s23	63	44
1	13	2024	2024-01-13	w23	171	64
1	14	2024	2024-01-14	f22	270	220
1	14	2024	2024-01-14	f23	43	0
1	14	2024	2024-01-14	lf	219	173
1	14	2024	2024-01-14	s23	64	44
1	14	2024	2024-01-14	w23	172	65
1	15	2024	2024-01-15	f22	270	221
1	15	2024	2024-01-15	f23	44	0
1	15	2024	2024-01-15	lf	220	174
1	15	2024	2024-01-15	s23	64	45
1	15	2024	2024-01-15	w23	173	65
1	16	2024	2024-01-16	f22	270	223
1	16	2024	2024-01-16	f23	44	0
1	16	2024	2024-01-16	lf	222	176
1	16	2024	2024-01-16	s23	65	45
1	16	2024	2024-01-16	w23	175	66
1	17	2024	2024-01-17	f22	270	224
1	17	2024	2024-01-17	f23	44	0
1	17	2024	2024-01-17	lf	223	177
1	17	2024	2024-01-17	s23	65	45
1	17	2024	2024-01-17	w23	176	66
1	18	2024	2024-01-18	f22	270	226
1	18	2024	2024-01-18	f23	44	0
1	18	2024	2024-01-18	lf	225	179
1	18	2024	2024-01-18	s23	66	45
1	18	2024	2024-01-18	w23	178	67
1	19	2024	2024-01-19	f22	270	227
1	19	2024	2024-01-19	f23	45	0
1	19	2024	2024-01-19	lf	226	180
1	19	2024	2024-01-19	s23	67	46
1	19	2024	2024-01-19	w23	179	68
1	20	2024	2024-01-20	f22	270	229
1	20	2024	2024-01-20	f23	45	0
1	20	2024	2024-01-20	lf	228	182
1	20	2024	2024-01-20	s23	67	46
1	20	2024	2024-01-20	w23	181	68
1	21	2024	2024-01-21	f22	270	230
1	21	2024	2024-01-21	f23	45	0
1	21	2024	2024-01-21	lf	229	183
1	21	2024	2024-01-21	s23	68	46
1	21	2024	2024-01-21	w23	182	69
1	22	2024	2024-01-22	f22	270	232
1	22	2024	2024-01-22	f23	46	0
1	22	2024	2024-01-22	lf	231	185
1	22	2024	2024-01-22	s23	68	47
1	22	2024	2024-01-22	w23	184	69
1	23	2024	2024-01-23	f22	270	233
1	23	2024	2024-01-23	f23	46	0
1	23	2024	2024-01-23	lf	232	186
1	23	2024	2024-01-23	s23	69	47
1	23	2024	2024-01-23	w23	185	70
1	24	2024	2024-01-24	f22	270	235
1	24	2024	2024-01-24	f23	46	0
1	24	2024	2024-01-24	lf	234	188
1	24	2024	2024-01-24	s23	69	47
1	24	2024	2024-01-24	w23	187	70
1	25	2024	2024-01-25	f22	270	236
1	25	2024	2024-01-25	f23	47	0
1	25	2024	2024-01-25	lf	235	189
1	25	2024	2024-01-25	s23	70	48
1	25	2024	2024-01-25	w23	188	71
1	26	2024	2024-01-26	f22	270	238
1	26	2024	2024-01-26	f23	47	0
1	26	2024	2024-01-26	lf	237	191
1	26	2024	2024-01-26	s23	70	48
1	26	2024	2024-01-26	w23	190	71
1	27	2024	2024-01-27	f22	270	239
1	27	2024	2024-01-27	f23	47	0
1	27	2024	2024-01-27	lf	238	192
1	27	2024	2024-01-27	s23	71	48
1	27	2024	2024-01-27	w23	191	72
1	28	2024	2024-01-28	f22	270	241
1	28	2024	2024-01-28	f23	48	0
1	28	2024	2024-01-28	lf	240	194
1	28	2024	2024-01-28	s23	72	49
1	28	2024	2024-01-28	w23	193	73
1	29	2024	2024-01-29	f22	270	243
1	29	2024	2024-01-29	f23	48	0
1	29	2024	2024-01-29	lf	242	195
1	29	2024	2024-01-29	s23	72	49
1	29	2024	2024-01-29	w23	194	73
1	30	2024	2024-01-30	f22	270	244
1	30	2024	2024-01-30	f23	48	0
1	30	2024	2024-01-30	lf	243	197
1	30	2024	2024-01-30	s23	73	49
1	30	2024	2024-01-30	w23	196	74
1	31	2024	2024-01-31	f22	270	246
1	31	2024	2024-01-31	f23	49	0
1	31	2024	2024-01-31	lf	245	199
1	31	2024	2024-01-31	s23	73	50
1	31	2024	2024-01-31	w23	198	74
2	1	2024	2024-02-01	f22	270	247
2	1	2024	2024-02-01	f23	49	0
2	1	2024	2024-02-01	lf	246	200
2	1	2024	2024-02-01	s23	74	50
2	1	2024	2024-02-01	w23	199	75
2	2	2024	2024-02-02	f22	270	249
2	2	2024	2024-02-02	f23	49	0
2	2	2024	2024-02-02	lf	248	202
2	2	2024	2024-02-02	s23	75	50
2	2	2024	2024-02-02	w23	201	76
2	3	2024	2024-02-03	f22	270	251
2	3	2024	2024-02-03	f23	49	0
2	3	2024	2024-02-03	lf	250	203
2	3	2024	2024-02-03	s23	75	50
2	3	2024	2024-02-03	w23	202	76
2	4	2024	2024-02-04	f22	270	252
2	4	2024	2024-02-04	f23	50	0
2	4	2024	2024-02-04	lf	251	205
2	4	2024	2024-02-04	s23	76	51
2	4	2024	2024-02-04	w23	204	77
2	5	2024	2024-02-05	f22	270	254
2	5	2024	2024-02-05	f23	50	0
2	5	2024	2024-02-05	lf	253	207
2	5	2024	2024-02-05	s23	77	51
2	5	2024	2024-02-05	w23	206	78
2	6	2024	2024-02-06	f22	270	256
2	6	2024	2024-02-06	f23	50	0
2	6	2024	2024-02-06	lf	255	208
2	6	2024	2024-02-06	s23	77	51
2	6	2024	2024-02-06	w23	207	78
2	7	2024	2024-02-07	f22	270	257
2	7	2024	2024-02-07	f23	51	0
2	7	2024	2024-02-07	lf	256	210
2	7	2024	2024-02-07	s23	78	52
2	7	2024	2024-02-07	w23	209	79
2	8	2024	2024-02-08	f22	270	259
2	8	2024	2024-02-08	f23	51	0
2	8	2024	2024-02-08	lf	258	212
2	8	2024	2024-02-08	s23	78	52
2	8	2024	2024-02-08	w23	211	79
2	9	2024	2024-02-09	f22	270	261
2	9	2024	2024-02-09	f23	52	0
2	9	2024	2024-02-09	lf	260	214
2	9	2024	2024-02-09	s23	79	53
2	9	2024	2024-02-09	w23	213	80
2	10	2024	2024-02-10	f22	270	262
2	10	2024	2024-02-10	f23	52	0
2	10	2024	2024-02-10	lf	261	215
2	10	2024	2024-02-10	s23	80	53
2	10	2024	2024-02-10	w23	214	81
2	11	2024	2024-02-11	f22	270	264
2	11	2024	2024-02-11	f23	52	0
